Date;USD;EUR;CHF;CNY;GBP;JPY
12.02.2011 0:00:00;29,32;39,7667;30,1957;4,44768;47,1055;0,351075
11.02.2011 0:00:00;29,3535;40,135;30,4528;4,45695;47,1388;0,354875
10.02.2011 0:00:00;29,301;39,9871;30,3574;4,44628;47,1453;0,355293
09.02.2011 0:00:00;29,255;39,8892;30,6914;4,46437;47,2176;0,356421
08.02.2011 0:00:00;29,3689;39,9593;30,6725;4,47697;47,4924;0,356613
05.02.2011 0:00:00;29,4136;40,0819;31,0663;4,48481;47,5588;0,360593
04.02.2011 0:00:00;29,3489;40,5279;31,1493;4,47494;47,5922;0,359558
03.02.2011 0:00:00;29,4219;40,7258;31,4841;4,48607;47,6282;0,361027
02.02.2011 0:00:00;29,6548;40,7368;31,4206;4,49574;47,6049;0,362196
01.02.2011 0:00:00;29,8018;40,5811;31,6367;4,51201;47,2686;0,362972
29.01.2011 0:00:00;29,6684;40,6487;31,3586;4,5047;47,0778;0,358986
28.01.2011 0:00:00;29,6738;40,6205;31,3909;4,50826;47,2051;0,357753
27.01.2011 0:00:00;29,7768;40,7198;31,5466;4,52418;47,0652;0,362711
26.01.2011 0:00:00;29,7948;40,7027;31,3729;4,5263;47,4572;0,361412
25.01.2011 0:00:00;29,8516;40,5624;31,0243;4,53575;47,6193;0,360113
22.01.2011 0:00:00;30,0109;40,5807;31,1446;4,55829;47,8284;0,362582
21.01.2011 0:00:00;29,9147;40,2113;31,3538;4,5423;47,7618;0,364214
20.01.2011 0:00:00;29,8252;40,1895;31,1295;4,53085;47,7591;0,363146
19.01.2011 0:00:00;29,8881;39,9066;31,1724;4,53999;47,7313;0,362104
18.01.2011 0:00:00;30,0534;39,968;31,1241;4,55824;47,6617;0,36246
15.01.2011 0:00:00;29,954;40,1264;31,121;4,54599;47,4471;0,363277
14.01.2011 0:00:00;30,0926;39,4815;30,8991;4,55555;47,3597;0,362125
13.01.2011 0:00:00;30,3988;39,5154;31,1975;4,60358;47,5924;0,366052
12.01.2011 0:00:00;30,6252;39,6076;31,5724;4,6263;47,6252;0,368512
01.01.2011 0:00:00;30,3505;40,4876;32,3877;4,60638;47,0008;0,372925
31.12.2010 0:00:00;30,4769;40,3331;32,4084;4,61701;47,2605;0,373789
30.12.2010 0:00:00;30,3592;39,9011;31,8631;4,58564;46,6651;0,369581
29.12.2010 0:00:00;30,272;40,0226;31,8251;4,56908;46,7551;0,367356
28.12.2010 0:00:00;30,4495;40,0594;31,7546;4,59151;47,0049;0,367903
25.12.2010 0:00:00;30,5778;40,1548;31,8851;4,61454;47,2855;0,368585
24.12.2010 0:00:00;30,5922;40,1706;32,1448;4,60462;47,06;0,368492
23.12.2010 0:00:00;30,7187;40,3582;32,1999;4,62206;47,5556;0,367185
22.12.2010 0:00:00;30,7188;40,472;31,8825;4,61347;47,7739;0,366945
21.12.2010 0:00:00;30,7746;40,5055;31,8084;4,60918;47,8391;0,366932
18.12.2010 0:00:00;30,6682;40,7979;31,9261;4,60726;47,9344;0,365293
17.12.2010 0:00:00;30,7528;40,6798;31,7006;4,61484;47,9344;0,365279
16.12.2010 0:00:00;30,7199;40,8851;31,9168;4,61613;48,3531;0,365691
15.12.2010 0:00:00;30,7447;41,2932;31,8466;4,61868;48,8472;0,369195
14.12.2010 0:00:00;30,9006;40,8042;31,4254;4,63528;48,7364;0,366533
11.12.2010 0:00:00;30,8604;40,9394;31,4581;4,63724;48,7687;0,36857
10.12.2010 0:00:00;30,9831;41,2106;31,5221;4,65512;49,0029;0,369639
09.12.2010 0:00:00;31,243;41,272;31,6289;4,6941;49,1046;0,372739
08.12.2010 0:00:00;31,2238;41,6525;31,9327;4,6982;49,2649;0,377761
07.12.2010 0:00:00;31,2867;41,7677;32,0003;4,70604;49,1983;0,377699
04.12.2010 0:00:00;31,2641;41,3374;31,5194;4,69332;48,822;0,373704
03.12.2010 0:00:00;31,3518;41,2276;31,2986;4,70515;48,8994;0,37277
02.12.2010 0:00:00;31,4555;41,062;31,2959;4,72163;49,0328;0,375409
01.12.2010 0:00:00;31,3335;41,0814;31,4941;4,70212;48,7706;0,373218
30.11.2010 0:00:00;31,3061;41,5682;31,2967;4,6973;48,8845;0,372914
27.11.2010 0:00:00;31,3539;41,6192;31,3038;4,70581;49,3134;0,37404
26.11.2010 0:00:00;31,2842;41,6956;31,3124;4,7051;49,3915;0,374773
25.11.2010 0:00:00;31,2929;41,9168;31,4723;4,70421;49,4177;0,376773
24.11.2010 0:00:00;31,2642;42,4036;31,5768;4,7052;49,8414;0,373772
23.11.2010 0:00:00;30,995;42,6367;31,2702;4,66827;49,7501;0,37162
20.11.2010 0:00:00;30,949;42,3568;31,1954;4,66254;49,701;0,371938
19.11.2010 0:00:00;31,1999;42,4069;31,5151;4,70175;49,6141;0,374864
18.11.2010 0:00:00;31,3487;42,2863;31,4841;4,71522;49,8288;0,375613
17.11.2010 0:00:00;31,056;42,2175;31,5834;4,67986;49,7828;0,373651
16.11.2010 0:00:00;30,8632;42,1715;31,4065;4,64269;49,557;0,372182
14.11.2010 0:00:00;30,8414;42,2311;31,4419;4,64682;49,7071;0,373722
13.11.2010 0:00:00;30,7722;41,8779;31,5645;4,63507;49,3925;0,376211
12.11.2010 0:00:00;30,5107;42,059;31,4414;4,60692;49,2321;0,370816
11.11.2010 0:00:00;30,6925;42,3004;31,5896;4,6262;49,1203;0,375558
10.11.2010 0:00:00;30,8612;42,7798;32,0071;4,63277;49,6711;0,38178
09.11.2010 0:00:00;30,8029;42,9854;31,94;4,60949;49,7621;0,379253
04.11.2010 0:00:00;30,7709;43,1654;31,4502;4,61257;49,3811;0,381536
03.11.2010 0:00:00;30,7941;42,9147;31,1713;4,61231;49,4954;0,382132
02.11.2010 0:00:00;30,7738;42,9848;31,1602;4,60596;49,355;0,38264
30.10.2010 0:00:00;30,7821;42,7256;31,2255;4,611;48,9774;0,381651
29.10.2010 0:00:00;30,6786;42,4316;31,0638;4,58691;48,3679;0,37742
28.10.2010 0:00:00;30,5682;42,1841;30,8863;4,57259;48,1847;0,373056
27.10.2010 0:00:00;30,4;42,4658;31,2564;4,56141;47,9894;0,376214
26.10.2010 0:00:00;30,2258;42,4975;31,196;4,54202;47,5482;0,374754
23.10.2010 0:00:00;30,4977;42,5351;31,3182;4,58137;47,8936;0,376004
22.10.2010 0:00:00;30,7348;42,8781;31,8462;4,62421;48,4196;0,379091
21.10.2010 0:00:00;30,7968;42,4411;31,7985;4,62964;48,4095;0,378781
20.10.2010 0:00:00;30,4151;42,2983;31,6461;4,57556;48,1319;0,373466
19.10.2010 0:00:00;30,5237;42,3577;31,769;4,59438;48,4442;0,375884
16.10.2010 0:00:00;30,1243;42,3939;31,557;4,53454;48,2983;0,370783
15.10.2010 0:00:00;29,9315;42,1585;31,4506;4,49956;48,0041;0,36841
14.10.2010 0:00:00;30,1269;42,0451;31,474;4,5161;47,7933;0,367827
13.10.2010 0:00:00;30,0763;41,5895;31,0963;4,50845;47,7371;0,366807
12.10.2010 0:00:00;29,8317;41,66;30,9875;4,47198;47,5965;0,363469
09.10.2010 0:00:00;29,9086;41,6717;30,9229;4,48311;47,3991;0,362836
08.10.2010 0:00:00;29,6334;41,3564;30,9229;4,42951;47,0638;0,358693
07.10.2010 0:00:00;29,8929;41,4017;30,929;4,46709;47,5805;0,359765
06.10.2010 0:00:00;30,436;41,7156;31,345;4,54948;48,0676;0,363502
05.10.2010 0:00:00;30,496;41,9747;31,1916;4,55722;48,08;0,365967
02.10.2010 0:00:00;30,5094;41,6606;31,094;4,56045;48,0981;0,365798
01.10.2010 0:00:00;30,5126;41,4392;31,1926;4,56079;48,3533;0,3661
30.09.2010 0:00:00;30,403;41,3481;31,2274;4,54781;48,1857;0,363825
29.09.2010 0:00:00;30,6013;41,0884;31,0642;4,57084;48,3348;0,363609
28.09.2010 0:00:00;30,6119;41,222;31,0151;4,57338;48,477;0,363627
25.09.2010 0:00:00;30,948;41,2599;31,5313;4,61635;48,4955;0,365341
24.09.2010 0:00:00;31,0031;41,538;31,367;4,62457;48,4919;0,36625
23.09.2010 0:00:00;30,9826;41,2254;31,1602;4,62151;48,6117;0,365447
22.09.2010 0:00:00;31,0814;40,6483;30,9514;4,63811;48,2974;0,364015
21.09.2010 0:00:00;30,9809;40,5416;30,8575;4,61705;48,451;0,361694
18.09.2010 0:00:00;31,0826;40,8115;30,6172;4,62133;48,8121;0,36212
17.09.2010 0:00:00;31,0223;40,3166;30,9789;4,60914;48,4382;0,363152
16.09.2010 0:00:00;30,7407;39,9107;30,6855;4,56269;47,6665;0,360828
15.09.2010 0:00:00;30,7049;39,5264;30,607;4,55285;47,2641;0,368739
14.09.2010 0:00:00;30,6831;39,3235;30,1821;4,53724;47,4361;0,365166
11.09.2010 0:00:00;30,8937;39,1917;30,2316;4,5644;47,6134;0,367061
10.09.2010 0:00:00;30,8801;39,1868;30,4658;4,55049;47,6079;0,369092
09.09.2010 0:00:00;30,8873;39,2948;30,6878;4,54472;47,7641;0,369642
08.09.2010 0:00:00;30,7319;39,3215;30,4035;4,52739;47,3548;0,366839
07.09.2010 0:00:00;30,5771;39,472;30,0719;4,50438;47,3486;0,363299
04.09.2010 0:00:00;30,6922;39,3505;30,2714;4,5117;47,3243;0,364213
03.09.2010 0:00:00;30,6858;39,2901;30,2502;4,50421;47,25;0,364634
02.09.2010 0:00:00;30,8001;39,1654;30,336;4,52165;47,389;0,365732
01.09.2010 0:00:00;30,8669;39,0127;30,2202;4,53325;47,569;0,36583
31.08.2010 0:00:00;30,664;39,0291;29,7824;4,50471;47,6427;0,360202
28.08.2010 0:00:00;30,6969;39,0311;29,9511;4,51518;47,5648;0,362227
27.08.2010 0:00:00;30,8227;39,1911;29,9046;4,53322;47,9817;0,36369
26.08.2010 0:00:00;30,8958;39,0894;30,0222;4,54403;47,5672;0,366064
25.08.2010 0:00:00;30,7559;38,8662;29,4851;4,52346;47,2995;0,362794
24.08.2010 0:00:00;30,6041;38,9131;29,5835;4,50133;47,6751;0,358341
21.08.2010 0:00:00;30,5099;39,0923;29,6069;4,49455;47,4856;0,357384
20.08.2010 0:00:00;30,4636;39,03;29,1853;4,4872;47,3039;0,355095
19.08.2010 0:00:00;30,4257;39,0514;29,2021;4,48036;47,2663;0,355939
18.08.2010 0:00:00;30,4514;39,1148;29,3507;4,48138;47,696;0,357013
17.08.2010 0:00:00;30,5199;39,0868;29,2588;4,4869;47,6904;0,355027
14.08.2010 0:00:00;30,4199;39,2173;28,9934;4,47806;47,6497;0,353884
13.08.2010 0:00:00;30,4493;39,3009;28,8428;4,4884;47,775;0,355011
12.08.2010 0:00:00;30,205;39,4417;28,6276;4,45857;47,6786;0,354727
11.08.2010 0:00:00;30,0239;39,5235;28,4776;4,43327;47,4648;0,349888
10.08.2010 0:00:00;29,8186;39,611;28,658;4,40706;47,5487;0,347921
07.08.2010 0:00:00;29,8312;39,3593;28,4432;4,40723;47,4465;0,346512
06.08.2010 0:00:00;29,8633;39,2404;28,3872;4,40917;47,2855;0,346301
05.08.2010 0:00:00;29,7958;39,3781;28,6003;4,39933;47,4647;0,348632
04.08.2010 0:00:00;29,9681;39,45;28,8183;4,42432;47,7152;0,347819
03.08.2010 0:00:00;30,1861;39,4653;28,9194;4,45624;47,6246;0,34861
31.07.2010 0:00:00;30,1869;39,4694;29,0538;4,45682;47,167;0,349466
30.07.2010 0:00:00;30,2173;39,3671;28,6692;4,4592;47,2266;0,345934
29.07.2010 0:00:00;30,2066;39,335;28,5102;4,45525;47,0679;0,343765
28.07.2010 0:00:00;30,2391;39,3139;28,6953;4,46123;46,8525;0,347117
27.07.2010 0:00:00;30,3006;39,1999;28,7782;4,46872;46,9174;0,346987
24.07.2010 0:00:00;30,3839;39,1253;29,1034;4,48259;46,4539;0,349823
23.07.2010 0:00:00;30,5205;38,9503;29,1811;4,50248;46,3759;0,352553
22.07.2010 0:00:00;30,4059;39,2145;28,9194;4,48623;46,5362;0,348752
21.07.2010 0:00:00;30,4058;39,5306;28,9248;4,48655;46,4783;0,349753
20.07.2010 0:00:00;30,5739;39,4373;29,1569;4,51109;46,8423;0,352864
17.07.2010 0:00:00;30,4615;39,3258;29,2561;4,4959;47,0295;0,349189
16.07.2010 0:00:00;30,5619;38,9053;28,9906;4,51091;46,6802;0,346939
15.07.2010 0:00:00;30,539;38,809;28,8321;4,5094;46,459;0,343598
14.07.2010 0:00:00;30,8543;38,7345;29,0393;4,55367;46,2876;0,347752
13.07.2010 0:00:00;30,8823;38,8716;29,0356;4,56029;46,2277;0,347578
10.07.2010 0:00:00;30,7953;39,1285;29,3093;4,54644;46,7473;0,348107
09.07.2010 0:00:00;30,9479;39,1615;29,3123;4,56708;46,9758;0,350426
08.07.2010 0:00:00;31,0922;39,1326;29,2605;4,58641;46,9306;0,356726
07.07.2010 0:00:00;31,1124;39,1021;29,3347;4,59203;47,3064;0,354335
06.07.2010 0:00:00;31,1124;39,0305;29,2795;4,59508;47,238;0,353932
03.07.2010 0:00:00;31,1942;38,9928;29,4091;4,60519;47,4027;0,354742
02.07.2010 0:00:00;31,3703;38,3031;29,2306;4,62464;46,6727;0,354908
01.07.2010 0:00:00;31,2554;38,2097;28,8334;4,60369;47,0519;0,352253
30.06.2010 0:00:00;31,1954;38,1863;28,6775;4,5908;47,0333;0,351458
29.06.2010 0:00:00;30,9833;38,3139;28,4042;4,56126;46,5865;0,346472
26.06.2010 0:00:00;31,0761;38,3324;28,233;4,57452;46,4059;0,346464
25.06.2010 0:00:00;31,0149;38,2352;28,0551;4,55325;46,3425;0,345512
24.06.2010 0:00:00;30,9694;38,0242;27,976;4,54737;46,0484;0,342392
23.06.2010 0:00:00;30,896;38,033;27,8644;4,53406;45,6427;0,340246
22.06.2010 0:00:00;30,7267;38,267;27,8599;4,51777;45,7797;0,338605
19.06.2010 0:00:00;30,884;38,256;27,7984;4,52347;45,8566;0,340076
18.06.2010 0:00:00;31,1854;38,2614;27,5465;4,56541;45,7396;0,341851
17.06.2010 0:00:00;31,1566;38,4192;27,604;4,55952;46,0681;0,339841
16.06.2010 0:00:00;31,4595;38,3303;27,4588;4,60385;46,321;0,345026
12.06.2010 0:00:00;31,4471;38,0982;27,5393;4,60338;46,2996;0,343684
11.06.2010 0:00:00;31,5742;38,0217;27,5108;4,62273;46,0573;0,346741
10.06.2010 0:00:00;31,7302;37,943;27,5484;4,64659;45,9644;0,346721
09.06.2010 0:00:00;31,62;37,8333;27,193;4,62849;45,8869;0,344745
08.06.2010 0:00:00;31,7798;37,9165;27,2905;4,65284;45,836;0,347055
05.06.2010 0:00:00;31,0685;37,8476;26,8782;4,54949;45,4315;0,335079
04.06.2010 0:00:00;30,8938;38,0117;26,7873;4,52418;45,4571;0,334204
03.06.2010 0:00:00;31,19;38,1111;27,016;4,56622;46,0552;0,340372
02.06.2010 0:00:00;31,0702;38,033;26,7524;4,54954;44,9089;0,342485
01.06.2010 0:00:00;30,74;37,8133;26,5549;4,50165;44,5392;0,336195
29.05.2010 0:00:00;30,4956;37,6316;26,3894;4,46423;44,365;0,334034
28.05.2010 0:00:00;30,8786;37,9869;26,7393;4,51997;44,7524;0,342088
27.05.2010 0:00:00;31,3538;38,5119;27,0128;4,58966;44,9739;0,348221
26.05.2010 0:00:00;31,4293;38,6046;27,0639;4,60186;44,947;0,350324
25.05.2010 0:00:00;30,8754;38,6159;26,7806;4,52215;44,8249;0,341637
22.05.2010 0:00:00;31,0576;39,0115;27,009;4,54896;44,695;0,34451
21.05.2010 0:00:00;30,7523;38,0406;26,7133;4,50412;44,1234;0,336808
20.05.2010 0:00:00;30,6953;37,4206;26,7357;4,49577;43,9741;0,333192
19.05.2010 0:00:00;30,3946;37,6224;26,8717;4,45205;44,0904;0,327405
18.05.2010 0:00:00;30,6986;37,7562;26,9902;4,49592;44,2643;0,332975
15.05.2010 0:00:00;30,0575;37,7282;26,8851;4,40306;43,7908;0,323948
14.05.2010 0:00:00;29,8597;37,8412;26,9128;4,37274;44,479;0,319458
13.05.2010 0:00:00;30,2048;38,194;27,1846;4,42393;45,2166;0,32529
12.05.2010 0:00:00;30,3609;38,5948;27,3423;4,44646;44,9766;0,328208
08.05.2010 0:00:00;30,7193;38,949;27,5337;4,49994;45,1727;0,334142
07.05.2010 0:00:00;30,2971;38,6833;27,022;4,43816;45,5729;0,323652
06.05.2010 0:00:00;29,6812;38,5143;26,8608;4,34787;44,9878;0,31306
05.05.2010 0:00:00;29,2982;38,6004;26,9211;4,29208;44,5303;0,309346
01.05.2010 0:00:00;29,1537;38,6986;27,0242;4,27098;44,8296;0,309504
30.04.2010 0:00:00;29,2886;38,702;26,9692;4,29074;44,463;0,311332
29.04.2010 0:00:00;29,3801;38,7817;27,0734;4,30408;44,7253;0,31495
28.04.2010 0:00:00;29,0623;38,8534;27,0574;4,25753;44,6891;0,309882
27.04.2010 0:00:00;29,0882;38,8706;27,1193;4,2607;45,0518;0,309038
24.04.2010 0:00:00;29,2743;38,7445;27,0808;4,28726;45,0239;0,313463
23.04.2010 0:00:00;29,1288;39,0413;27,2588;4,26733;44,9836;0,313061
22.04.2010 0:00:00;29,0906;39,0919;27,2358;4,26092;44,7268;0,312014
21.04.2010 0:00:00;29,1381;39,2199;27,352;4,26907;44,727;0,314242
20.04.2010 0:00:00;29,1969;39,2873;27,3969;4,27731;44,4698;0,318118
17.04.2010 0:00:00;29,0325;39,2723;27,4073;4,25353;44,7217;0,313154
16.04.2010 0:00:00;28,931;39,4387;27,415;4,23854;44,762;0,310752
15.04.2010 0:00:00;29,0444;39,6253;27,559;4,25503;44,6993;0,310752
14.04.2010 0:00:00;29,0294;39,4829;27,451;4,25264;44,5775;0,311641
13.04.2010 0:00:00;28,9428;39,4982;27,3226;4,24089;44,653;0,309963
10.04.2010 0:00:00;29,3232;39,2286;27,3869;4,29694;44,9349;0,313299
09.04.2010 0:00:00;29,4003;39,1524;27,311;4,30742;44,5797;0,315742
08.04.2010 0:00:00;29,294;39,1866;27,375;4,29197;44,6734;0,312269
07.04.2010 0:00:00;29,2416;39,2568;27,3926;4,28392;44,4355;0,311545
06.04.2010 0:00:00;29,2097;39,3922;27,4786;4,27956;44,5097;0,308999
03.04.2010 0:00:00;29,2194;39,6303;27,6646;4,28079;44,5917;0,311027
02.04.2010 0:00:00;29,4394;39,7255;27,8994;4,31245;44,8244;0,314322
01.04.2010 0:00:00;29,4956;39,5713;27,6461;4,32107;44,4322;0,316341
31.03.2010 0:00:00;29,3638;39,7028;27,6939;4,30182;44,2043;0,31695
30.03.2010 0:00:00;29,6309;39,8654;27,8827;4,3407;44,3752;0,319833
27.03.2010 0:00:00;29,5142;39,3808;27,6118;4,3229;43,7312;0,318883
26.03.2010 0:00:00;29,6572;39,5301;27,7015;4,34321;44,3138;0,322817
25.03.2010 0:00:00;29,5764;39,7152;27,8392;4,33252;44,406;0,325677
24.03.2010 0:00:00;29,4707;39,8238;27,7685;4,3171;44,2768;0,326781
23.03.2010 0:00:00;29,3389;39,6339;27,6704;4,29704;43,9673;0,3239
20.03.2010 0:00:00;29,2565;39,8357;27,7444;4,28604;44,4231;0,323348
19.03.2010 0:00:00;29,2223;39,9586;27,6386;4,28084;44,6341;0,324044
18.03.2010 0:00:00;29,1927;40,283;27,6971;4,27675;44,4167;0,322411
17.03.2010 0:00:00;29,4242;40,2347;27,7404;4,31054;44,2275;0,325345
16.03.2010 0:00:00;29,3353;40,3272;27,6774;4,29752;44,3931;0,323521
13.03.2010 0:00:00;29,3897;40,261;27,5675;4,30587;44,4255;0,324479
12.03.2010 0:00:00;29,5195;40,2469;27,5548;4,32406;44,1877;0,326543
11.03.2010 0:00:00;29,7249;40,3367;27,569;4,35396;44,3406;0,32991
10.03.2010 0:00:00;29,7499;40,4866;27,6846;4,35819;44,6367;0,330298
06.03.2010 0:00:00;29,8366;40,5211;27,6854;4,37064;44,8444;0,334173
05.03.2010 0:00:00;29,8217;40,7215;27,8239;4,36865;44,8399;0,337235
04.03.2010 0:00:00;29,814;40,6007;27,7417;4,36778;44,7419;0,335724
03.03.2010 0:00:00;29,9779;40,5271;27,6932;4,39114;44,727;0,335868
02.03.2010 0:00:00;29,93;40,7377;27,8445;4,38451;45,3799;0,335294
28.02.2010 0:00:00;29,9484;40,8047;27,8927;4,38734;45,6474;0,336688
27.02.2010 0:00:00;30,0388;40,7566;27,8292;4,40064;45,8242;0,33623
26.02.2010 0:00:00;30,0521;40,5012;27,6927;4,40208;46,0699;0,336153
25.02.2010 0:00:00;30,0309;40,6498;27,7781;4,39871;46,4128;0,332752
20.02.2010 0:00:00;30,151;40,6285;27,7123;4,41508;46,4054;0,327693
19.02.2010 0:00:00;30,1138;40,8825;27,8471;4,40685;47,0167;0,330994
18.02.2010 0:00:00;29,9761;41,2561;28,1202;4,3867;47,3502;0,331649
17.02.2010 0:00:00;30,1176;41,1467;28,0817;4,40741;47,3419;0,335031
16.02.2010 0:00:00;30,2207;41,1092;28,0575;4,4225;47,3649;0,335376
13.02.2010 0:00:00;30,1595;41,1737;28,0684;4,41464;47,3926;0,335292
12.02.2010 0:00:00;30,1245;41,5085;28,2567;4,40874;46,9731;0,334921
11.02.2010 0:00:00;30,2462;41,6551;28,3656;4,42954;47,3776;0,337155
10.02.2010 0:00:00;30,3735;41,6998;28,4103;4,44903;47,4434;0,339085
09.02.2010 0:00:00;30,5158;41,6937;28,4742;4,47007;47,6565;0,341035
06.02.2010 0:00:00;30,4666;41,7179;28,3278;4,4624;47,7046;0,340752
05.02.2010 0:00:00;30,0054;41,6115;28,2617;4,3964;47,6426;0,330002
04.02.2010 0:00:00;29,8779;41,7633;28,3337;4,37662;47,9421;0,331241
03.02.2010 0:00:00;30,183;42,051;28,523;4,42099;48,0242;0,333385
02.02.2010 0:00:00;30,3996;42,219;28,687;4,45285;48,4418;0,336428
30.01.2010 0:00:00;30,4312;42,4637;28,9683;4,45767;49,2073;0,337618
29.01.2010 0:00:00;30,3631;42,5842;28,931;4,4475;49,3734;0,335912
28.01.2010 0:00:00;30,2921;42,5574;28,8689;4,43717;48,8551;0,338819
27.01.2010 0:00:00;30,3136;42,7058;29,0277;4,44032;49,2414;0,336649
26.01.2010 0:00:00;30,0946;42,5808;28,901;4,4083;48,5456;0,333902
23.01.2010 0:00:00;29,7458;42,0576;28,6072;4,35715;48,4053;0,329247
22.01.2010 0:00:00;29,7486;41,9485;28,4567;4,35762;48,276;0,32466
21.01.2010 0:00:00;29,6941;42,1478;28,563;4,34925;48,2975;0,326596
20.01.2010 0:00:00;29,5184;42,5094;28,8041;4,32377;48,4574;0,326242
19.01.2010 0:00:00;29,5963;42,5654;28,8266;4,33537;48,3426;0,325413
16.01.2010 0:00:00;29,5603;42,5905;28,8421;4,33004;48,2395;0,325877
15.01.2010 0:00:00;29,4299;42,7764;28,8925;4,31075;47,9148;0,320343
14.01.2010 0:00:00;29,6409;42,9497;29,0825;4,34184;48,0686;0,324761
13.01.2010 0:00:00;29,3774;42,6149;28,8466;4,30331;47,3006;0,319615
12.01.2010 0:00:00;29,4283;42,6681;28,8966;4,31095;47,4796;0,318626
01.01.2010 0:00:00;30,1851;43,4605;29,2548;4,42149;48,6886;0,327015
31.12.2009 0:00:00;30,2442;43,3883;29,137;4,43002;48,0429;0,32826
30.12.2009 0:00:00;29,8491;43,0096;28,9853;4,37106;47,9556;0,326095
29.12.2009 0:00:00;29,5952;42,5638;28,531;4,33394;47,2606;0,32348
26.12.2009 0:00:00;29,4266;42,3566;28,4068;4,3102;46,9855;0,322218
25.12.2009 0:00:00;29,9292;42,9903;28,8363;4,38318;47,8149;0,327776
24.12.2009 0:00:00;30,5007;43,4848;29,0926;4,46687;48,6547;0,332596
23.12.2009 0:00:00;30,4439;43,5744;29,1497;4,45829;48,9721;0,33376
22.12.2009 0:00:00;30,5529;43,7854;29,3073;4,47465;49,2727;0,337657
19.12.2009 0:00:00;30,7187;44,1766;29,4947;4,49906;49,8503;0,340713
18.12.2009 0:00:00;30,4392;43,8568;29,1117;4,4576;49,3724;0,339363
17.12.2009 0:00:00;30,1978;43,9016;29,0252;4,42264;49,0775;0,336916
16.12.2009 0:00:00;30,0678;43,9441;28,9364;4,4036;48,8872;0,337765
15.12.2009 0:00:00;30,0481;44,0806;29,1136;4,40007;48,8372;0,338666
12.12.2009 0:00:00;30,2107;44,4913;29,4423;4,42486;49,2827;0,339923
11.12.2009 0:00:00;30,6268;45,0735;29,7839;4,48633;49,839;0,347578
10.12.2009 0:00:00;30,7562;45,2608;30,0119;4,50469;49,9973;0,350858
09.12.2009 0:00:00;30,1839;44,7174;29,6037;4,42093;49,4261;0,33905
08.12.2009 0:00:00;29,5221;43,8905;28,9972;4,32299;48,4015;0,328589
05.12.2009 0:00:00;29,1979;44,0275;29,1921;4,27676;48,5532;0,331305
04.12.2009 0:00:00;29,2427;44,1945;29,316;4,28295;48,8207;0,333193
03.12.2009 0:00:00;29,056;43,8252;29,1026;4,25567;48,2533;0,332963
02.12.2009 0:00:00;29,1771;43,8736;29,116;4,27409;48,0751;0,335639
01.12.2009 0:00:00;29,0687;43,7658;29,0194;4,25759;47,9168;0,338264
28.11.2009 0:00:00;29,8179;44,3571;29,3512;4,36611;48,6867;0,345655
27.11.2009 0:00:00;28,8751;43,5523;28,8549;4,22979;47,8056;0,332394
26.11.2009 0:00:00;28,7909;43,1921;28,642;4,21684;48,1355;0,326261
25.11.2009 0:00:00;28,8481;42,9981;28,4666;4,22472;47,7003;0,325581
24.11.2009 0:00:00;28,7986;43,0856;28,5474;4,21679;47,797;0,323871
21.11.2009 0:00:00;28,8554;43,0407;28,4402;4,22629;47,9404;0,324711
20.11.2009 0:00:00;28,7459;42,7998;28,2487;4,20963;47,9223;0,322933
19.11.2009 0:00:00;28,7163;42,7844;28,317;4,20647;48,252;0,322203
18.11.2009 0:00:00;28,6768;42,8948;28,3873;4,20068;48,3032;0,322864
17.11.2009 0:00:00;28,6705;42,9541;28,4345;4,1997;47,8941;0,320466
14.11.2009 0:00:00;28,8345;42,8971;28,4112;4,22403;48,0959;0,319903
13.11.2009 0:00:00;28,6701;42,9134;28,4228;4,19976;47,4261;0,319373
12.11.2009 0:00:00;28,7007;43,0424;28,575;4,20474;48,0909;0,319554
11.11.2009 0:00:00;28,7391;43,0742;28,4856;4,2095;47,8707;0,320159
10.11.2009 0:00:00;28,8497;43,1476;28,5839;4,22595;48,3925;0,32009
07.11.2009 0:00:00;29,0156;43,1578;28,553;4,24988;48,2036;0,320774
06.11.2009 0:00:00;29,133;43,1897;28,6123;4,26707;48,1131;0,322321
04.11.2009 0:00:00;29,2337;43,1606;28,5402;4,28144;47,6772;0,324765
03.11.2009 0:00:00;29,1944;43,0588;28,5492;4,27581;47,7971;0,323789
31.10.2009 0:00:00;29,0488;43,0678;28,5044;4,25387;48,0264;0,3192
30.10.2009 0:00:00;29,3441;43,218;28,6284;4,29698;48,2153;0,323298
29.10.2009 0:00:00;29,1749;43,2489;28,5664;4,27296;47,7126;0,319918
28.10.2009 0:00:00;29,0184;43,2606;28,5249;4,24811;47,4625;0,315452
27.10.2009 0:00:00;28,9403;43,5002;28,7334;4,23872;47,2479;0,315099
24.10.2009 0:00:00;29,0003;43,5353;28,8187;4,24745;48,3754;0,315993
23.10.2009 0:00:00;29,0858;43,5705;28,8378;4,25972;48,2853;0,318069
22.10.2009 0:00:00;29,1641;43,6003;28,8753;4,27181;48,112;0,322077
21.10.2009 0:00:00;29,1911;43,7166;28,9021;4,27614;47,8121;0,323806
20.10.2009 0:00:00;29,3553;43,7453;28,9044;4,30026;47,7082;0,323688
17.10.2009 0:00:00;29,3281;43,7429;28,8322;4,29615;47,7813;0,322606
16.10.2009 0:00:00;29,3206;43,846;28,9129;4,2948;47,2032;0,327495
